ID	time	flooded
15251-15342	0.000000	0
15252-10988	0.000000	0
15252-10992	0.000000	0
15252-18564	0.000000	0
15252-4404	0.000000	0
15253-15254	0.000000	0
15253-18566	0.000000	0
15254	0.000000	0
15254-15253	0.000000	0
15254-15255	0.000000	0
15254-15256	0.000000	0
15255	0.000000	0
15255-15254	0.000000	0
15255-15334	0.000000	0
15255-15336	0.000000	0
15256-10992	0.000000	0
15256-15254	0.000000	0
15256-15332	0.000000	0
15271-13291	0.000000	0
15271-15272	0.000000	0
15271-24102	0.000000	0
15272-13292	0.000000	0
15272-15271	0.000000	0
15272-24096	0.000000	0
15273-24092	0.000000	0
15274-15273	0.000000	0
15275-24131	0.000000	0
15276-15275	0.000000	0
15277-15958	0.000000	0
15278-24098	0.000000	0
15278-24104	0.000000	0
15279-24100	0.000000	0
15279-24105	0.000000	0
15280-24130	0.000000	0
15281-15294	0.000000	0
15282-15281	0.000000	0
15283-15284	0.000000	0
15284-15291	0.000000	0
15285-24095	0.000000	0
15286-15290	0.000000	0
15287-15288	0.000000	0
15287-15744	0.000000	0
15287-24090	0.000000	0
15288-11292	0.000000	0
15288-15287	0.000000	0
15289-15285	0.000000	0
15290-24081	0.000000	0
15290-24086	0.000000	0
15291-24085	0.000000	0
15291-24088	0.000000	0
15292-15282	0.000000	0
15293-15283	0.000000	0
15294-15296	0.000000	0
15294-15297	0.000000	0
15295-15293	0.000000	0
15295-15297	0.000000	0
15296-29100	0.000000	0
15297-14003	0.000000	0
15297-15293	0.000000	0
15297-15296	0.000000	0
15297-15298	0.000000	0
15298-14004	0.000000	0
15298-15297	0.000000	0
15299-15310	0.000000	0
15300-18025	0.000000	0
15303-24054	0.000000	0
15306-13012	0.000000	0
15306-15308	0.000000	0
15307-15192	0.000000	0
15308-18024	0.000000	0
15309-15300	0.000000	0
15310-15312	0.000000	0
15311-15309	0.000000	0
15312-29101	0.000000	0
15313-15964	0.000000	0
15314-15315	0.000000	0
15314-15931	0.000000	0
15315-10549	0.000000	0
15316-15321	0.000000	0
15316-15930	0.000000	0
15317-15318	0.000000	0
15317-15931	0.000000	0
15318-15963	0.000000	0
15319-10544	0.000000	0
15320-15319	0.000000	0
15321-13785	0.000000	0
15322-13784	0.000000	0
15323-24030	0.000000	0
15323-24038	0.000000	0
15324-15960	0.000000	0
15325-24017	0.000000	0
15325-24029	0.000000	0
15327-12723	0.000000	0
15328-15327	0.000000	0
15329-15303	0.000000	0
15332-15256	0.000000	0
15332-15333	0.000000	0
15332-15953	0.000000	0
15332-4406	0.000000	0
15333-15234	0.000000	0
15333-15332	0.000000	0
15333-15334	0.000000	0
15333-15953	0.000000	0
15333-9130	0.000000	0
15334-15255	0.000000	0
15334-15333	0.000000	0
15334-15335	0.000000	0
15334-4406	0.000000	0
15335-15334	0.000000	0
15335-15336	0.000000	0
15336-12967	0.000000	0
15336-15255	0.000000	0
15336-15335	0.000000	0
15337-100145	0.000000	0
15337-15338	0.000000	0
15337-15951	0.000000	0
15338-13777	0.000000	0
15338-15337	0.000000	0
15338-15339	0.000000	0
15338-4407	0.000000	0
15339-12965	0.000000	0
15339-15338	0.000000	0
15339-15761	0.000000	0
15340-100321	0.000000	0
15340-12969	0.000000	0
15340-15341	0.000000	0
15340-15342	0.000000	0
15340-15351	0.000000	0
15341-10985	0.000000	0
15341-15340	0.000000	0
15342-15251	0.000000	0
15342-15340	0.000000	0
15344-15347	0.000000	0
15344-15348	0.000000	0
15345-10987	0.000000	0
15345-11004	0.000000	0
15345-15346	0.000000	0
15346-12921	0.000000	0
15346-15345	0.000000	0
15347-11004	0.000000	0
15347-15344	0.000000	0
15348-13778	0.000000	0
15348-15344	0.000000	0
15349-12964	0.000000	0
15349-15350	0.000000	0
15350-15349	0.000000	0
15350-15351	0.000000	0
15351	0.000000	0
15351-12943	0.000000	0
15351-15340	0.000000	0
15351-15350	0.000000	0
15351-4408	0.000000	0
15352	0.000000	0
15352-10989	0.000000	0
15352-12921	0.000000	0
15353-10988	0.000000	0
15353-10989	0.000000	0
15354	0.000000	0
15354-12923	0.000000	0
15354-13985	0.000000	0
15355	0.000000	0
15355-12921	0.000000	0
15355-12923	0.000000	0
15355-15360	0.000000	0
15356	0.000000	0
15356-12923	0.000000	0
15356-15359	0.000000	0
15356-15360	0.000000	0
15357-15359	0.000000	0
15357-18610	0.000000	0
15358-10989	0.000000	0
15358-12958	0.000000	0
15358-15360	0.000000	0
15359-15356	0.000000	0
15359-15357	0.000000	0
15359-18641	0.000000	0
15360	0.000000	0
15360-15355	0.000000	0
15360-15356	0.000000	0
15360-15358	0.000000	0
15360-18641	0.000000	0
15361-12937	0.000000	0
15361-12939	0.000000	0
15361-12944	0.000000	0
15361-4430	0.000000	0
15362-12934	0.000000	0
15362-12936	0.000000	0
15362-12938	0.000000	0
15362-4428	0.000000	0
15363	0.000000	0
15363-10984	0.000000	0
15363-12960	0.000000	0
15363-22362	0.000000	0
15363-22363	0.000000	0
15363-4429	0.000000	0
15364-11086	0.000000	0
15364-15365	0.000000	0
15364-18670	0.000000	0
15364-18690	0.000000	0
15365-15364	0.000000	0
15365-15366	0.000000	0
15365-15368	0.000000	0
15366-15365	0.000000	0
15366-18648	0.000000	0
15366-22371	0.000000	0
15367-11086	0.000000	0
15367-13062	0.000000	0
15367-16557	0.000000	0
15367-29305	0.000000	0
15368-12951	0.000000	0
15368-15365	0.000000	0
15368-16557	0.000000	0
15369	0.000000	0
15369-11084	0.000000	0
15369-11858	0.000000	0
15370-15371	0.000000	0
15370-15385	0.000000	0
15370-23993	0.000000	0
15370-23996	0.000000	0
15371-15370	0.000000	0
15371-29388	0.000000	0
15371-3951	0.000000	0
15372-12961	0.000000	0
15372-13060	0.000000	0
15372-15381	0.000000	0
15372-29387	0.000000	0
15373-12961	0.000000	0
15373-15374	0.000000	0
15373-15376	0.000000	0
15373-25170	0.000000	0
15374-13777	0.000000	0
15374-15373	0.000000	0
15374-15375	0.000000	0
15374-15380	0.000000	0
15375-15374	0.000000	0
15375-15382	0.000000	0
15375-22582	0.000000	0
15375-3934	0.000000	0
15376-12962	0.000000	0
15376-15373	0.000000	0
15376-15382	0.000000	0
15377-10985	0.000000	0
15377-15378	0.000000	0
15377-15380	0.000000	0
15378-10968	0.000000	0
15378-15377	0.000000	0
15378-25589	0.000000	0
15379-12960	0.000000	0
15379-15381	0.000000	0
15380-13059	0.000000	0
15380-15374	0.000000	0
15380-15377	0.000000	0
15380-22365	0.000000	0
15380-3933	0.000000	0
15381-12956	0.000000	0
15381-15372	0.000000	0
15381-15379	0.000000	0
15381-29319	0.000000	0
15382-15375	0.000000	0
15382-15376	0.000000	0
15385-11090	0.000000	0
15385-15370	0.000000	0
15385-29392	0.000000	0
15385-29402	0.000000	0
15385-3955	0.000000	0
15386	0.000000	0
15386-11857	0.000000	0
15386-23933	0.000000	0
15386-29389	0.000000	0
15387-13063	0.000000	0
15387-18849	0.000000	0
15387-4437	0.000000	0
15388-13063	0.000000	0
15388-15030	0.000000	0
15389-12917	0.000000	0
15389-15392	0.000000	0
15389-17953	0.000000	0
15389-18751	0.000000	0
15390-18725	0.000000	0
15390-18745	0.000000	0
15390-29400	0.000000	0
15390-9215	0.000000	0
15391-12941	0.000000	0
15391-18790	0.000000	0
15391-20713	0.000000	0
15391-24541	0.000000	0
15392-10971	0.000000	0
15392-15389	0.000000	0
15392-18765	0.000000	0
15393-13986	0.000000	0
15393-15394	0.000000	0
15394-15393	0.000000	0
15394-15395	0.000000	0
15394-4303	0.000000	0
15395-15394	0.000000	0
15395-15396	0.000000	0
15396-15395	0.000000	0
15396-15398	0.000000	0
15396-23681	0.000000	0
15397-14190	0.000000	0
15397-23681	0.000000	0
15397-4304	0.000000	0
15398-15396	0.000000	0
15398-15399	0.000000	0
15398-4306	0.000000	0
15399-10973	0.000000	0
15399-15398	0.000000	0
15399-15400	0.000000	0
15400-11043	0.000000	0
15400-15399	0.000000	0
15401-10956	0.000000	0
15401-10966	0.000000	0
15402-10892	0.000000	0
15402-11860	0.000000	0
15403-22353	0.000000	0
15403-22354	0.000000	0
15403-4571	0.000000	0
15404-13239	0.000000	0
15404-17997	0.000000	0
15405-10641	0.000000	0
15405-23857	0.000000	0
15406-10937	0.000000	0
15406-23857	0.000000	0
15407-10937	0.000000	0
15407-10945	0.000000	0
15407-4558	0.000000	0
15408-10639	0.000000	0
15408-10640	0.000000	0
15409-15415	0.000000	0
15409-19059	0.000000	0
15409-22852	0.000000	0
15409-24447	0.000000	0
15410-15411	0.000000	0
15410-15413	0.000000	0
15410-4530	0.000000	0
15411-15410	0.000000	0
15411-15412	0.000000	0
15412-13270	0.000000	0
15412-15411	0.000000	0
15412-19008	0.000000	0
15413-15410	0.000000	0
15413-15419	0.000000	0
15413-23858	0.000000	0
15413-4529	0.000000	0
15414-15416	0.000000	0
15414-15417	0.000000	0
15414-24446	0.000000	0
15414-29462	0.000000	0
15415-15409	0.000000	0
15415-19064	0.000000	0
15415-24448	0.000000	0
15416-10963	0.000000	0
15416-15414	0.000000	0
15416-24445	0.000000	0
15417-15414	0.000000	0
15417-15418	0.000000	0
15417-21428	0.000000	0
15418-15417	0.000000	0
15418-15420	0.000000	0
15418-4530	0.000000	0
15419-10638	0.000000	0
15419-15413	0.000000	0
15419-15420	0.000000	0
15420-15418	0.000000	0
15420-15419	0.000000	0
15421-10944	0.000000	0
15421-24448	0.000000	0
15421-4537	0.000000	0
15422-15444	0.000000	0
15422-18944	0.000000	0
15422-18950	0.000000	0
15423-13262	0.000000	0
15423-16107	0.000000	0
15424-15425	0.000000	0
15424-18937	0.000000	0
15424-21355	0.000000	0
15425-15424	0.000000	0
15425-15426	0.000000	0
15426-13264	0.000000	0
15426-15425	0.000000	0
15426-18939	0.000000	0
15427-13267	0.000000	0
15427-15428	0.000000	0
15427-4500	0.000000	0
15428-15427	0.000000	0
15428-15434	0.000000	0
15429-14514	0.000000	0
15429-15430	0.000000	0
15430-15429	0.000000	0
15430-15431	0.000000	0
15430-18968	0.000000	0
15430-4539	0.000000	0
15431-15430	0.000000	0
15431-15451	0.000000	0
15431-4500	0.000000	0
15432-15433	0.000000	0
15432-18968	0.000000	0
15433-15432	0.000000	0
15433-16265	0.000000	0
15433-4539	0.000000	0
15434-14514	0.000000	0
15434-15428	0.000000	0
15434-15435	0.000000	0
15435-15434	0.000000	0
15435-15436	0.000000	0
15436-13272	0.000000	0
15436-13273	0.000000	0
15436-15435	0.000000	0
15437-10496	0.000000	0
15437-13211	0.000000	0
15437-15438	0.000000	0
15437-4518	0.000000	0
15438-15437	0.000000	0
15438-15453	0.000000	0
15438-4519	0.000000	0
15439-15440	0.000000	0
15439-15445	0.000000	0
15439-15453	0.000000	0
15439-21354	0.000000	0
15440-15439	0.000000	0
15440-15441	0.000000	0
15440-25106	0.000000	0
15441-15440	0.000000	0
15441-15442	0.000000	0
15442-15441	0.000000	0
15442-15443	0.000000	0
15442-4522	0.000000	0
15443-10467	0.000000	0
15443-13253	0.000000	0
15443-15442	0.000000	0
15444-15422	0.000000	0
15444-18938	0.000000	0
15444-25007	0.000000	0
15445-15439	0.000000	0
15445-18938	0.000000	0
15445-18939	0.000000	0
15446-10473	0.000000	0
15446-14471	0.000000	0
15446-15447	0.000000	0
15446-4512	0.000000	0
15447-10961	0.000000	0
15447-15446	0.000000	0
15448-14470	0.000000	0
15448-15449	0.000000	0
15449-13269	0.000000	0
15449-15448	0.000000	0
15450-13269	0.000000	0
15450-15451	0.000000	0
15450-18968	0.000000	0
15451-15431	0.000000	0
15451-15450	0.000000	0
15452-13268	0.000000	0
15452-13269	0.000000	0
15453-15438	0.000000	0
15453-15439	0.000000	0
15454-12935	0.000000	0
15454-13270	0.000000	0
15455-11142	0.000000	0
15455-18839	0.000000	0
15455-4142	0.000000	0
15456-15480	0.000000	0
15456-23677	0.000000	0
15457-15458	0.000000	0
15457-15470	0.000000	0
15458-11141	0.000000	0
15458-15457	0.000000	0
15458-15459	0.000000	0
15459-15458	0.000000	0
15459-15460	0.000000	0
15460-15459	0.000000	0
15460-18788	0.000000	0
15460-4140	0.000000	0
15461-18784	0.000000	0
15461-18788	0.000000	0
15462-16486	0.000000	0
15462-18773	0.000000	0
15463-15464	0.000000	0
15463-16486	0.000000	0
15463-21258	0.000000	0
15464-14686	0.000000	0
15464-15463	0.000000	0
15465-15466	0.000000	0
15465-15470	0.000000	0
15466-15465	0.000000	0
15466-15474	0.000000	0
15466-15477	0.000000	0
15467-11149	0.000000	0
15467-18822	0.000000	0
15468-10169	0.000000	0
15468-16485	0.000000	0
15469-10174	0.000000	0
15469-11159	0.000000	0
15470-14686	0.000000	0
15470-15457	0.000000	0
15470-15465	0.000000	0
15471-10169	0.000000	0
15471-18773	0.000000	0
15471-23851	0.000000	0
15472-11145	0.000000	0
15472-11147	0.000000	0
15473-11147	0.000000	0
15473-11160	0.000000	0
15473-4150	0.000000	0
15474-11206	0.000000	0
15474-15466	0.000000	0
15475-11149	0.000000	0
15475-14686	0.000000	0
15476-11142	0.000000	0
15476-11145	0.000000	0
15476-15477	0.000000	0
15476-4146	0.000000	0
15477-15466	0.000000	0
15477-15476	0.000000	0
15477-15478	0.000000	0
15477-4142	0.000000	0
15478-15477	0.000000	0
15478-15479	0.000000	0
15479-15478	0.000000	0
15479-15480	0.000000	0
15480-15456	0.000000	0
15480-15479	0.000000	0
15480-18839	0.000000	0
15480-4141	0.000000	0
15481-18668	0.000000	0
15481-18669	0.000000	0
15481-25256	0.000000	0
15481-4113	0.000000	0
15482-11082	0.000000	0
15482-11096	0.000000	0
15482-15971	0.000000	0
15482-18667	0.000000	0
15483-11098	0.000000	0
15483-18705	0.000000	0
15484-15485	0.000000	0
15484-15486	0.000000	0
15485-11076	0.000000	0
15485-15484	0.000000	0
15486-13079	0.000000	0
15486-15484	0.000000	0
15486-15972	0.000000	0
15486-4135	0.000000	0
15487-11112	0.000000	0
15487-15489	0.000000	0
15487-15499	0.000000	0
15487-18527	0.000000	0
15488-14212	0.000000	0
15488-15489	0.000000	0
15488-15493	0.000000	0
15488-4019	0.000000	0
15489-15487	0.000000	0
15489-15488	0.000000	0
15489-15490	0.000000	0
15490-15489	0.000000	0
15490-15491	0.000000	0
15491-15490	0.000000	0
15491-15492	0.000000	0
15492-13075	0.000000	0
15492-15491	0.000000	0
15492-18549	0.000000	0
15493-15488	0.000000	0
15493-15494	0.000000	0
15493-20692	0.000000	0
15493-4005	0.000000	0
15494-11106	0.000000	0
15494-13076	0.000000	0
15494-15493	0.000000	0
15494-4004	0.000000	0
15495-18453	0.000000	0
15495-18459	0.000000	0
15496-18478	0.000000	0
15496-18506	0.000000	0
15497-13988	0.000000	0
15497-18461	0.000000	0
15498-13987	0.000000	0
15498-18461	0.000000	0
15499-13072	0.000000	0
15499-15487	0.000000	0
15499-15500	0.000000	0
15499-4002	0.000000	0
15499-4016	0.000000	0
15500-15499	0.000000	0
15500-15501	0.000000	0
15500-18165	0.000000	0
15500-18544	0.000000	0
15501-15500	0.000000	0
15501-18550	0.000000	0
15502-11112	0.000000	0
15502-14468	0.000000	0
15502-4018	0.000000	0
15503-13250	0.000000	0
15503-15504	0.000000	0
15503-4151	0.000000	0
15504-11133	0.000000	0
15504-15503	0.000000	0
15505-11133	0.000000	0
15505-11176	0.000000	0
15506-18815	0.000000	0
15506-22513	0.000000	0
15506-22517	0.000000	0
15507-18819	0.000000	0
15507-18831	0.000000	0
15507-4155	0.000000	0
15508-10437	0.000000	0
15508-11172	0.000000	0
15508-21265	0.000000	0
15508-4161	0.000000	0
15509-11174	0.000000	0
15509-18848	0.000000	0
15510-11134	0.000000	0
15510-18820	0.000000	0
15510-4156	0.000000	0
15511-11175	0.000000	0
15511-18831	0.000000	0
15512-11180	0.000000	0
15512-14183	0.000000	0
15512-18859	0.000000	0
15512-9112	0.000000	0
15513-11179	0.000000	0
15513-11180	0.000000	0
15514-10568	0.000000	0
15514-14183	0.000000	0
15514-15990	0.000000	0
15514-4157	0.000000	0
15515-13499	0.000000	0
15515-18863	0.000000	0
15516-15990	0.000000	0
15516-18844	0.000000	0
15517-11173	0.000000	0
15517-15518	0.000000	0
15518-15517	0.000000	0
15518-15521	0.000000	0
15518-22805	0.000000	0
15519-1003	0.000000	0
15519-10374	0.000000	0
15519-13499	0.000000	0
15519-21331	0.000000	0
15520-1080	0.000000	0
15520-11157	0.000000	0
15520-18883	0.000000	0
15520-21345	0.000000	0
15520-24796	0.000000	0
15521-14132	0.000000	0
15521-15518	0.000000	0
15521-18883	0.000000	0
15522-11154	0.000000	0
15522-11183	0.000000	0
15522-18882	0.000000	0
15524-1083	0.000000	0
15524-14992	0.000000	0
15524-14993	0.000000	0
15525-11185	0.000000	0
15525-14993	0.000000	0
15526-11192	0.000000	0
15526-15527	0.000000	0
15526-18847	0.000000	0
15527-14136	0.000000	0
15527-15526	0.000000	0
15528-15526	0.000000	0
15529-1035	0.000000	0
15529-10978	0.000000	0
15529-12271	0.000000	0
15530-1034	0.000000	0
15530-11346	0.000000	0
15530-12271	0.000000	0
15531-1032	0.000000	0
15531-14124	0.000000	0
15531-15532	0.000000	0
15531-25135	0.000000	0
15532-15531	0.000000	0
15532-21558	0.000000	0
15532-25142	0.000000	0
15533-14125	0.000000	0
15533-15536	0.000000	0
15534-1032	0.000000	0
15534-14125	0.000000	0
15534-19165	0.000000	0
15535-12002	0.000000	0
15535-19085	0.000000	0
15536-1031	0.000000	0
15536-15533	0.000000	0
15536-21496	0.000000	0
15536-24742	0.000000	0
15537-1038	0.000000	0
15537-15538	0.000000	0
15537-24449	0.000000	0
15538-10980	0.000000	0
15538-15537	0.000000	0
15539-10463	0.000000	0
15539-13252	0.000000	0
15539-15541	0.000000	0
15540-10466	0.000000	0
15540-13252	0.000000	0
15541-10464	0.000000	0
15541-15539	0.000000	0
15542-13254	0.000000	0
15542-13258	0.000000	0
15542-15545	0.000000	0
15543-15545	0.000000	0
15543-18957	0.000000	0
15543-25638	0.000000	0
15544-13260	0.000000	0
15544-18957	0.000000	0
15545-15542	0.000000	0
15545-15543	0.000000	0
15545-4509	0.000000	0
15546-11138	0.000000	0
15546-13251	0.000000	0
15546-15547	0.000000	0
15547-14181	0.000000	0
15547-15546	0.000000	0
15548-19085	0.000000	0
15548-24742	0.000000	0
15549-10636	0.000000	0
15549-17583	0.000000	0
15550-10636	0.000000	0
15550-1127	0.000000	0
15550-11359	0.000000	0
15551-17683	0.000000	0
15551-24621	0.000000	0
15552-10627	0.000000	0
15552-24621	0.000000	0
15553-1014	0.000000	0
15553-19143	0.000000	0
15553-25285	0.000000	0
15554-1127	0.000000	0
15554-11359	0.000000	0
15554-13372	0.000000	0
15554-21591	0.000000	0
15577-14001	0.000000	0
15577-25606	0.000000	0
15578-13018	0.000000	0
15578-15579	0.000000	0
15579-15578	0.000000	0
15579-15580	0.000000	0
15579-15581	0.000000	0
15579-4550	0.000000	0
15580-15579	0.000000	0
15580-25586	0.000000	0
15580-25605	0.000000	0
15581-14515	0.000000	0
15581-15579	0.000000	0
15582-15585	0.000000	0
15583-13018	0.000000	0
15583-15584	0.000000	0
15583-15587	0.000000	0
15584-10896	0.000000	0
15584-15583	0.000000	0
15585-10897	0.000000	0
15585-15582	0.000000	0
15585-15588	0.000000	0
15586-13018	0.000000	0
15586-19247	0.000000	0
15586-4547	0.000000	0
15587-15583	0.000000	0
15587-15596	0.000000	0
15587-4547	0.000000	0
15588-15585	0.000000	0
15588-15589	0.000000	0
15588-4549	0.000000	0
15589-15588	0.000000	0
15592-19247	0.000000	0
15594-15595	0.000000	0
15595-15594	0.000000	0
15595-19241	0.000000	0
15596-15587	0.000000	0
15596-19241	0.000000	0
15597-14101	0.000000	0
15597-19185	0.000000	0
15597-19197	0.000000	0
15598-14122	0.000000	0
15598-19153	0.000000	0
15598-4575	0.000000	0
15599-10898	0.000000	0
15599-15600	0.000000	0
15599-21624	0.000000	0
15599-22856	0.000000	0
15600-15599	0.000000	0
15600-23375	0.000000	0
15600-4577	0.000000	0
15601-19079	0.000000	0
15601-19105	0.000000	0
15615-11359	0.000000	0
15615-19179	0.000000	0
15616-1034	0.000000	0
15616-11346	0.000000	0
15616-19179	0.000000	0
15651-12959	0.000000	0
15651-12962	0.000000	0
15690-15691	0.000000	0
15690-22390	0.000000	0
15690-25392	0.000000	0
15690-25397	0.000000	0
15691-14536	0.000000	0
15691-15690	0.000000	0
15691-4971	0.000000	0
15692-25393	0.000000	0
15693-25397	0.000000	0
15693-25398	0.000000	0
15696-15697	0.000000	0
15696-24014	0.000000	0
15697-15696	0.000000	0
15697-15705	0.000000	0
15697-18388	0.000000	0
15697-29338	0.000000	0
15697-3631	0.000000	0
15698-15699	0.000000	0
15698-18388	0.000000	0
15699-15698	0.000000	0
15699-15704	0.000000	0
15699-23921	0.000000	0
15699-25721	0.000000	0
15700-12684	0.000000	0
15700-18410	0.000000	0
15700-22389	0.000000	0
15701-15702	0.000000	0
15701-15703	0.000000	0
15701-25556	0.000000	0
15702-12683	0.000000	0
15702-15701	0.000000	0
15702-18411	0.000000	0
15702-3611	0.000000	0
15703-15701	0.000000	0
15703-15704	0.000000	0
15703-25722	0.000000	0
15703-3613	0.000000	0
15704-15699	0.000000	0
15704-15703	0.000000	0
15705-15697	0.000000	0
15705-15706	0.000000	0
15705-15710	0.000000	0
15705-18157	0.000000	0
15706-15705	0.000000	0
15706-15708	0.000000	0
15706-24013	0.000000	0
15706-29341	0.000000	0
15708-15706	0.000000	0
15710-15705	0.000000	0
15711-11059	0.000000	0
15711-15723	0.000000	0
15711-18387	0.000000	0
15711-25556	0.000000	0
15714-15715	0.000000	0
15714-24013	0.000000	0
15715-13296	0.000000	0
15715-15714	0.000000	0
15715-15716	0.000000	0
15715-22386	0.000000	0
15715-3627	0.000000	0
15716-12681	0.000000	0
15716-12684	0.000000	0
15716-15715	0.000000	0
15716-15717	0.000000	0
15716-3621	0.000000	0
15717-14006	0.000000	0
15717-15716	0.000000	0
15717-23997	0.000000	0
15717-3615	0.000000	0
15718-11060	0.000000	0
15718-15719	0.000000	0
15719-15718	0.000000	0
15719-15720	0.000000	0
15720-15719	0.000000	0
15720-15722	0.000000	0
15720-15725	0.000000	0
15721-11292	0.000000	0
15721-15722	0.000000	0
15721-15730	0.000000	0
15722-15720	0.000000	0
15722-15721	0.000000	0
15723-11059	0.000000	0
15723-15711	0.000000	0
15723-15724	0.000000	0
15723-15729	0.000000	0
15723-20562	0.000000	0
15724-11060	0.000000	0
15724-15723	0.000000	0
15724-15726	0.000000	0
15725-15720	0.000000	0
15725-15726	0.000000	0
15725-15730	0.000000	0
15725-3484	0.000000	0
15726-15724	0.000000	0
15726-15725	0.000000	0
15726-15727	0.000000	0
15726-3483	0.000000	0
15727-15726	0.000000	0
15727-15728	0.000000	0
15728-15727	0.000000	0
15728-15729	0.000000	0
15728-23765	0.000000	0
15729-15723	0.000000	0
15729-15728	0.000000	0
15729-3483	0.000000	0
15730-15721	0.000000	0
15730-15725	0.000000	0
15730-15731	0.000000	0
15731-15730	0.000000	0
15731-15732	0.000000	0
15732-15731	0.000000	0
15732-18552	0.000000	0
15733-15734	0.000000	0
15733-18552	0.000000	0
15733-3481	0.000000	0
15734-15733	0.000000	0
15734-15735	0.000000	0
15735-15734	0.000000	0
15735-18555	0.000000	0
15735-20697	0.000000	0
15736-15737	0.000000	0
15736-15738	0.000000	0
15736-18555	0.000000	0
15737-15736	0.000000	0
15737-15743	0.000000	0
15738-15736	0.000000	0
15738-15739	0.000000	0
15738-3481	0.000000	0
15739-15738	0.000000	0
15739-15740	0.000000	0
15740-15739	0.000000	0
15740-15755	0.000000	0
15743-15737	0.000000	0
15743-15745	0.000000	0
15743-18020	0.000000	0
15744-15287	0.000000	0
15744-15777	0.000000	0
15745-14004	0.000000	0
15745-15743	0.000000	0
15745-15746	0.000000	0
15746-15745	0.000000	0
15746-15747	0.000000	0
15747-15746	0.000000	0
15747-15748	0.000000	0
15748-11295	0.000000	0
15748-14004	0.000000	0
15748-15747	0.000000	0
15748-15749	0.000000	0
15749-15748	0.000000	0
15749-15753	0.000000	0
15753-15749	0.000000	0
15755-11293	0.000000	0
15755-15740	0.000000	0
15755-17989	0.000000	0
15757-13293	0.000000	0
15757-15758	0.000000	0
15757-23161	0.000000	0
15758-12680	0.000000	0
15758-15757	0.000000	0
15758-3723	0.000000	0
15759-23148	0.000000	0
15759-23160	0.000000	0
15759-24777	0.000000	0
15759-3726	0.000000	0
15760-12680	0.000000	0
15760-15764	0.000000	0
15761	0.000000	0
15761-12967	0.000000	0
15761-15339	0.000000	0
15764-15760	0.000000	0
15764-24776	0.000000	0
15764-24778	0.000000	0
15764-24779	0.000000	0
15765-13295	0.000000	0
15765-24778	0.000000	0
15765-3725	0.000000	0
15766-15767	0.000000	0
15766-23158	0.000000	0
15767-15766	0.000000	0
15769-13300	0.000000	0
15777-11288	0.000000	0
15777-15744	0.000000	0
15777-15778	0.000000	0
15778-15777	0.000000	0
15778-15779	0.000000	0
15779-15778	0.000000	0
15779-23470	0.000000	0
15780-18587	0.000000	0
15780-18595	0.000000	0
15780-23470	0.000000	0
15781-18594	0.000000	0
15781-18609	0.000000	0
15781-21086	0.000000	0
15781-23614	0.000000	0
15795-11064	0.000000	0
15795-18422	0.000000	0
15796-13005	0.000000	0
15796-18401	0.000000	0
15797-15798	0.000000	0
15797-15799	0.000000	0
15798-11064	0.000000	0
15798-15797	0.000000	0
15799-15797	0.000000	0
15799-20664	0.000000	0
15800-13005	0.000000	0
15800-15222	0.000000	0
15800-15803	0.000000	0
15801-15803	0.000000	0
15801-15804	0.000000	0
15801-5016	0.000000	0
15802-15222	0.000000	0
15802-15803	0.000000	0
15802-15804	0.000000	0
15802-5014	0.000000	0
15803-15800	0.000000	0
15803-15801	0.000000	0
15803-15802	0.000000	0
15804-15801	0.000000	0
15804-15802	0.000000	0
15805	0.000000	0
15805-14178	0.000000	0
15805-23731	0.000000	0
15805-5013	0.000000	0
15806-11066	0.000000	0
15806-15807	0.000000	0
15806-25543	0.000000	0
15807-15806	0.000000	0
15807-15808	0.000000	0
15807-18436	0.000000	0
15808-15807	0.000000	0
15808-15809	0.000000	0
15808-4024	0.000000	0
15809-15808	0.000000	0
15809-15810	0.000000	0
15810-15809	0.000000	0
15810-18436	0.000000	0
15811	0.000000	0
15811-11067	0.000000	0
15811-11110	0.000000	0
15811-15812	0.000000	0
15811-23937	0.000000	0
15812-100212	0.000000	0
15812-15811	0.000000	0
15812-15813	0.000000	0
15813-100212	0.000000	0
15813-15812	0.000000	0
15813-15814	0.000000	0
15813-23720	0.000000	0
15813-3965	0.000000	0
15814	0.000000	0
15814-12011	0.000000	0
15814-15813	0.000000	0
15815-15817	0.000000	0
15815-15928	0.000000	0
15815-24033	0.000000	0
15816-13067	0.000000	0
15816-13082	0.000000	0
15816-15820	0.000000	0
15816-4010	0.000000	0
15817-15815	0.000000	0
15817-15818	0.000000	0
15817-4008	0.000000	0
15818-15817	0.000000	0
15818-15819	0.000000	0
15818-22369	0.000000	0
15819-15818	0.000000	0
15819-15820	0.000000	0
15819-4008	0.000000	0
15820-15816	0.000000	0
15820-15819	0.000000	0
15821-15822	0.000000	0
15821-23993	0.000000	0
15821-23994	0.000000	0
15822-15821	0.000000	0
15822-15823	0.000000	0
15823-15822	0.000000	0
15823-15824	0.000000	0
15823-23745	0.000000	0
15823-23942	0.000000	0
15823-23993	0.000000	0
15823-3964	0.000000	0
15824	0.000000	0
15824-15823	0.000000	0
15824-22369	0.000000	0
15824-29393	0.000000	0
15825-11088	0.000000	0
15825-15826	0.000000	0
15825-22585	0.000000	0
15826-15825	0.000000	0
15826-15832	0.000000	0
15827-15831	0.000000	0
